user_name,review_date,stars,user_location,review_text,check_ins,cool_rating_count,useful_rating_count,funny_rating_count,review_photos,previous_review,elite_status,user_link,user_friends,user_photos,user_reviews
Kevin R.,11/12/2014,5,"Chicago, IL","Tip of the chapeau to this cafe.  Charming service and tremendous sandwiches.  Egg, swiss, mixed greens, avocado and dijon on a buttery-sweet croissant? Oui monsieur! Take home a baguette.  Add a box of macarons.  French up your day.",0,0,0,0,[],[],not elite,https://www.yelp.com/user_details?userid=lmsPll9pM9l_qCkAgN1rAA,6,1,17
Christen W.,11/8/2014,1,"Chicago, IL","Unimpressive from beginning to end. Ordered a quiche and macaroons - yum! - no here! The quiche was the worst I've had - it's flat, not fluffy, and the crust was completely soggy. Not appetizing. The macaroons were texturally spot on, but the favors were very off. The only one I liked was the salted caramel - that was very yummy. The rest were tried & left uneaten... Will not be back!",0,0,1,0,[],[],not elite,https://www.yelp.com/user_details?userid=xOrZdQ7ZHqceFW_qWmf-gg,0,0,45
KB C.,10/23/2014,5,"Chicago, IL","GREAT BAGUETTES!I'll get around to trying some of the other savory treats, but so far, the bags are fab.  I stick them in the oven to heat them up a little- so they have a little crunch to them and it's perfect.",0,0,0,1,[],[],not elite,https://www.yelp.com/user_details?userid=smoDryHckfWXhF61fK-Q-g,7,14,284
Amina R.,10/21/2014,5,"Chicago, IL","I'm not sure what all the negative reviews are about. There are far too few french bakeries in Chicago and this one is really great, I come for the Macarons and am never disappointed by exciting flavors like passion fruit, rose + white chocolate and lavender.",0,0,0,0,[],[],not elite,https://www.yelp.com/user_details?userid=M1HS7aqfJ2adXm36MoMZjQ,3,0,21
Athida D.,10/15/2014,4,"Chicago, IL","Accidentally found La Boulangerie today on  way home to catch the Red Line. Being a French native, it was only natural for me to get inside. Good and real french baguettes made with real ingredients I'm sure, (not your Jewel-Osco baguette, this is real bread people and that's how it taste like!) pastries and macarons are the realest. It's not easy to open a quality bakery place like this in the land of Dunkin Donuts. I support all French bakeries in Chicago because we need more of them. Love the one man staff. Young and outgoing!  Keep it up!",0,0,2,0,[],[],not elite,https://www.yelp.com/user_details?userid=X4tQzPXrT3zQWY3Vx4bcjQ,0,22,17
Jenna J.,9/23/2014,5,"Chicago, IL","I had the Alaskan sandwich which came with salmon, egg and a delicious blend of sauce. It was fresh and made right in front of me. I also had a Lavender chocolate macaroon and it legitimately melted in my mouth it was so good. I got this along with a drink and chips for 11 dollars and it was totally worth my money. The atmosphere is small and welcoming and the employees are always super kind and conversational.",1,0,0,0,[],[],not elite,https://www.yelp.com/user_details?userid=7xZ7ZR1R9diznEuBroRtBg,5,3,4
Carolyn M.,9/19/2014,2,"Chicago, IL","The macarons were stale and lacked flavor, which was disapointing. I like macarons to have a crunch and these were just plain chewy. The ciabata bread I bought was very good and made a great sandwich. The customer service was good but Im still sad about the macarons.",0,0,0,0,[],[],not elite,https://www.yelp.com/user_details?userid=CsGES916uVWzp7zPJxQd3w,0,0,5
William B.,9/8/2014,3,"Chicago, IL","I guess this is where we go to review the food truck too -- mediocre fillings on Very Good bread, served promptly and pleasantly.  Not bad for the mediocre Chicago food truck scene, but I'm not dying to go back.",0,0,0,0,[],[],elite,https://www.yelp.com/user_details?userid=hqojrGeufv6qYpN00R-OsA,278,0,1589
Beth M.,8/27/2014,2,"Chicago, IL","I would give the food 5 stars, but they very rarely have what I come there to order. My husband and I live in the neighborhood and stop in at least once a week to get sandwiches or crepes. They have had crepes available only one time out of the 4 times we went to get one. We have run into the same problem with the Wisconsin sandwich and the turkey club :(. Went in today at 3pm for a sandwich and they were out of chicken, even before the dinner rush; this isn't acceptable and very disappointing. I hope they get their ingredient availability together or we may give up trying to eat there, we get our hopes up for their yummy stuff and end up disappointed they don't have it.",0,0,0,0,[],[],not elite,https://www.yelp.com/user_details?userid=zNq_PgHoZLFZoiE0FMakSg,0,0,6
Emily I.,8/21/2014,1,"Chicago, IL","I stopped by this store last night at 7:45pm, and the door was locked. The website and sign on the door said they are open until 9pm, so I was very disappointed since I had walked all the way there. I would consider calling before you go if it is late in the evening to make sure they are open.",0,0,3,0,[],[],not elite,https://www.yelp.com/user_details?userid=JPyIG0c8cVPlwiuAcI2fSg,8,0,4
Philipp C.,8/17/2014,2,"Chicago, IL","I bought a ""traditional"" baguette and a plain Croissant. The people were very nice, but the food mediocre. The baguette was not crispy at all, rather soft and not very fresh. Anything but traditional French baguette. The croissant felt so stale that after cutting it open and taking one bite, I didn't bother finishing it.",0,0,1,0,[],[],not elite,https://www.yelp.com/user_details?userid=kgFBGR9oWm2tFX0UH1E06A,1,3,7
Rebecca C.,8/13/2014,5,"Chicago, IL","In all fairness, I didn't go to the actual location. Instead, I ordered with friends from the food truck in the Loop. First of all, it's noon, and there's a line snaking down the street. There's only a limited menu, as it's a truck carrying cuisine, but that menu has enough interesting options. I ordered the Wisconsin. It was delicious. The big, chewy baguette was loaded with herbed chicken, brie, apple butter, avocado and field greens. One of the best cold sandwiches I've had in downtown Chicago in a long, long time. For $8.00 and a $2.50 (tax included, and they accept credit cards) Cannele pastry, heaven was right there before me. It's a shame the truck only comes 'round on a Monday or a Wednesday and leaves at 1 p.m. This truck could become a daily staple. So yummy!",0,1,2,0,[],[],elite,https://www.yelp.com/user_details?userid=Vv921iDdazUHJqPCBzJnUQ,320,72,692
Tova M.,8/5/2014,5,"Chicago, IL","Perfect place for a sandwich or snack. Their breads are cooked fresh throughout the day, and are only about $3-5 a loaf. My favorite thing to get here is a French macaroon - they're delicious and come in a wide variety of flavors.",0,0,0,0,[],[],elite,https://www.yelp.com/user_details?userid=JHgqtw_fAZdmtOb-R2UoJA,448,110,298
Jen P.,8/1/2014,2,"Chicago, IL",I think I may have gone to La Boulangerie on an off night. We were hoping to get crepes after dinner on a Saturday night. Nothing says date night like Nutella (amiright?!).We arrived at La Boulangerie around 8. A sign on the door said that they would return around 8:15. We decided to wait around--we could see the person working sitting at a table with a friend (I'm guessing). At 8:20 we came back and the door was still locked and the employee was still sitting at the table. He came over and unlocked the door and let us know they were closed for a little break. He told us they were out of crepes so we left with the peanut butter tart. It was really delicious and the bread looked good too. I was a little disappointed that they were out of crepes and didn't really believe him. I am guessing he didn't feel like making them. I would maybe go back and try their bread. Maybe they won't be out of crepes then.,0,0,3,0,[],[],not elite,https://www.yelp.com/user_details?userid=uggQbY2fg50Oq0vaQQ1E4A,0,0,35
Jen K.,7/23/2014,3,"Fort Lauderdale, FL","I'm torn. I had my heart set on a crepe tonight. I used my trusty yelp app and it says ""go here"" so I go.. And the crepe machine is broken. Why does everything bad happen to me?!?! Drama aside, I ended up trying the macarons and they were delish. I had the salted caramel, lavender, Mexican hot chocolate and pistachio. There were about a dozen other flavors. I may go back to try the crepe but I don't want to be disappointed again..",0,0,1,0,[],[],elite,https://www.yelp.com/user_details?userid=QT9MFlQmmknUB8ztYwKg6A,158,376,589
Jeff M.,6/28/2014,1,"Chicago, IL","$3.07 for a chewy pan au chocolate. Don't think I've paid that much in Paris, and they were never chewy. Seems like it might have been frozen at some time. What an expensive disappointment.",0,0,1,0,[],[],not elite,https://www.yelp.com/user_details?userid=1cEG34ku8MaYW5yGFDISxw,0,0,12
J. Chuck K.,6/27/2014,3,"Chicago, IL","I randomly decided to food truck it on this Friday afternoon and came across the compact yellow and red truck (I don't wanna take the time so spell out the name....I'm not even sure how to say it or what it means).  I was in the mood for something light, so I tried their Caprese sandwich. It was a little small compared to sandwiches I usually get, but then again it was only $7.50, not bad for a food truck. It had all the correct ingredients and wasn't bad by any means, but it just didn't overly impress. I'd still go back and try a couple of their other sandwiches.",0,0,0,0,[],[],not elite,https://www.yelp.com/user_details?userid=kt2XfOVLakufrMxXqzGyjw,10,13,248
Susan B.,6/21/2014,4,"Chicago, IL","Love the sandwiches, especially the Spanish (Serrano ham and Manchego AND fig--yum!), and the cheese batard.  I agree that the service can be a bit hit or miss, but the quality of the ingredients combined with local ownership make La Boulangerie welcome on this stretch of Belmont.",0,0,0,0,[],[],not elite,https://www.yelp.com/user_details?userid=VsX92lijeQyFcEN9P07zNg,8,0,83
Jina K.,6/16/2014,3,"Chicago, IL",I got the croissant sandwich before work. It was really good and buttery but being almost $6 seemed too expensive.,1,0,1,0,[],[],not elite,https://www.yelp.com/user_details?userid=sEUlrliynzCidsiKEp03Yw,22,25,34
Viv C.,6/9/2014,5,"Taipei, Taiwan","Love their breads, chocolate croissants and macaroons! Staff are nice and always friendly! Reasonable price and the owner uses high quality ingredients to make breads and pastries. You have to try their macaroons!! SOOOO GOOOOD!",1,0,0,0,[],[],not elite,https://www.yelp.com/user_details?userid=HqtOZA7iCpEK5GqI-KoUpw,3,1,38
Laura U.,5/26/2014,5,"Des Plaines, IL","This is a cute French bakery with delectable macaroons. My favorite are lavender and pistachio, but there is a great variety to choose from and they all taste scrumptioulicious! ;) I also like their organic elderflower lemonade and ginger beer. The vibe inside is cozy and sweet and the person who served us was very friendly, excellent customer service. I will be back for more macaroons!",0,0,1,0,"['https://s3-media4.fl.yelpcdn.com/bphoto/1H7zTHaCaYI3qpJBASUntQ/348s.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/hjw6FbXspOMIOXlqy1exjg/168s.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/mJDKr5TiqM2xeL7e4tpDHw/168s.jpg']",[],not elite,https://www.yelp.com/user_details?userid=_jkDx80y8CXYe16T1FCCdA,22,15,8
Ashley C.,5/22/2014,5,"Chicago, IL",I'm a daredevil when it comes to just popping into small businesses and trying what they got but this risk was super rewarding.! I was walking to Starbucks on the corner of Belmont & Halsted/Clark. As I pass thru I see one of the employees making what appeared to be a sweet crepe. I am a sucker for a good crepe so I made a mental note to walk back and peep inside. I did and I asked for a banana crepe (they ran out of strawberries but I'm not finicky about food so whatever) and to get that strawberry essence I got some strawberry syrup in it and that took good care for my need of a strawberry/banana combo. Very well done and best of all-- NOT OVERLY SWEET! Most places I've been to make their sweet crepes way too sweet ending with me leaving half behind to be taken home to give away or thrown out. Ate this sucker up! And I feel content. I will be returning with my beloved if I like it he is willing to try it out and I give this place a A. Ps: bought macarons! 5 for 9.99 since each are $1.90. Be a daredevil and try it out :-) but I think the mornings would be more fitting to come here. Marking my alarm the day before coming here for a crepe/lunch date! Might even go for their quiche,1,0,0,0,"['https://s3-media1.fl.yelpcdn.com/bphoto/amW6QZpPbjL_5oyLi5YdtQ/168s.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/CPSwHRQkongtvjIm2RxF1w/168s.jpg']",[],not elite,https://www.yelp.com/user_details?userid=pQkYMNbaWF0KWLRCENbq-g,1,18,33
Beth C.,5/15/2014,5,"Evanston, IL","SO delicious and fresh! Went with a friend an hour before close, and it was pretty busy but we were able to get a table right away, and the service was quick and very friendly. The Boystown crepe was AMAZING, and we had baguettes fresh from the oven, and I almost ate an entire loaf by myself because it was that good!",0,0,0,0,[],[],not elite,https://www.yelp.com/user_details?userid=O-zJ4sKDEHf1EWMmRWmZvg,15,4,44
Karen C.,5/7/2014,4,"Chicago, IL","Ummm, I don't know what some of these people are griping about. All I can say is that my experience with the food truck was ridiculously good. I had the Wisconsin sandwich, holy crap. It was the perfect mix of ingredients... Super fresh, crunchy-on-the-outside-yet-soft-on-the-inside baguette, avocado, chicken, brie, apple butter (!) and greens. So. Good. A little $$$ but you can tell the quality is there and it is worthwhile. I hope the truck heads back my way again soon.",0,0,0,0,[],[],not elite,https://www.yelp.com/user_details?userid=PlXQJMhZzXwAoNnp99YDUg,56,74,551
Melissa M.,4/29/2014,2,"Chicago, IL",Stopped by on a whim and tried the almond financier and the vanilla cronut.  The financier was fine but their version of the cronut was terrible.  So oily and greasy it was soggy and tough.  So disappointing.,0,0,1,0,[],[],not elite,https://www.yelp.com/user_details?userid=_-YOnLLPwL5wcLFGGl5dRA,0,0,15
Hilary T.,4/22/2014,1,"Chicago, IL",Overpriced disappointment. They fill their coffee up halfway and run out of everything and close early. Tried this place four or five times and keep getting disappointed. There are better bakeries that I will go to next time.,0,0,2,0,[],[],not elite,https://www.yelp.com/user_details?userid=zs77rt5pCtTiq33DgG2O8Q,1,0,35
Evan G.,4/16/2014,5,"Columbus, OH","This is a review bases solely on the baguettes.  My wife and I absolutely love them.  They are chewy, a bit salty, nicely crusty and best of all they let you know when they were baked.  This is our go to dinner treat.  I suggest picking one up for your next dinner accompaniment.",0,0,0,0,['https://s3-media2.fl.yelpcdn.com/bphoto/po3i1NHD77i7OlkYWgpA6g/348s.jpg'],[],not elite,https://www.yelp.com/user_details?userid=IoBlvph6anCroj-V6T2QEQ,5,1,26
Tomas T.,2/22/2014,3,"Palm Springs, CA","Nice to see a business on the busy Belmont corridor. Baked items are amazing. I work nearby and like to eat my lunch out but the tables here are so small, it makes for an uncomfortable experience. This place is not conducive to a relaxing meal. Sandwiches are tasty and creative but way too expensive when one considers the quantity of fillings. Either pack a bit more in the sammie or knock $1.50 off the price.",0,0,1,0,[],[],not elite,https://www.yelp.com/user_details?userid=WThGGe3i8o8M1vlRuv6qgQ,8,0,22
Sarah V.,2/20/2014,5,"Lakeview, Chicago, IL",The chocolate peanut butter carmel tart tastes like the best candy bar ever created.  Emma was also really helpful and friendly when I last stopped in.,0,0,0,0,[],[],not elite,https://www.yelp.com/user_details?userid=j3aVY3nYjW2E3C7kqHiG0g,2,0,3
Daniel C.,"2/18/2014
            





Updated review",4,"Orlando, FL","Bumping my review up a star based on the Wisconsin Sammy. Now I gotta go back to try the Spanish : Serrano Ham, Romesco Sauce, Manchego Cheese, Figs, Toasted Almonds, Greens!!!Quite the combination of flavors",7,3,4,1,[],"{'stars': 3, 'review_date': '12/3/2013\n            \nPrevious review', 'review_text': ""I go here when I don't have cash on hand for panes bread cafe. They have pretty much the same selection of bread options and the prices are the same.I haven't eaten here but I do get the ciabatta and baguettes often.Yesterday I saw a gentleman leave with a freaking delicious looking sandwich. The Wisconsin. : Herbed Chicken, Brie, Apple Butter, Avocado, GreensI will be back to try that."", 'review_feedback': {'review_type': ['Useful', 'Funny', 'Cool'], 'review_count': ['0', '0', '0']}}",elite,https://www.yelp.com/user_details?userid=bLmwHcFCRRW5pwrfTzOkwg,167,58,380
Carrie E.,2/14/2014,5,"Chicago, IL","These baguettes WILL. CHANGE. YOUR. LIFE. The regular is ah-mazing, but the garlic parmesan one is my favorite. Their macarons are also very good with a great selection. I recommend the chocolate-coconut and champagne flavors if they are available.I wish there was more seating (only like 4 tiny round tables) but some of their breads are also available through peapod!",0,0,0,0,[],[],not elite,https://www.yelp.com/user_details?userid=LBym2zXZTG3_u-6seUWc0w,8,0,78
Jessica M.,1/22/2014,3,"Chicago, IL","La Boulangerie is a tiny café conveniently located off the Belmont red line stop. Coffee, breakfast sandwiches, baguettes, pastries, and macarons are neatly scribbled across a huge blackboard lodged behind and above the counter. Macarons are $1.50 each. I visited on a Tuesday and the flavors offered were chocolate, chocolate lavender, strawberry white chocolate, pistachio, key lime, and salted caramel.I also bought four pieces of intricately made pastries at $6.50 each. With the price came all sorts of fanciness. I bought the key lime, mango mousse, and white chocolate mousse. Despite their different flavors, they share a few commonalities. Each has a custard-like filling with a sweet subtleness clinging onto bits of fruits. They stood approximately two inches tall with two delicate pieces of chocolate atop. The favorite was the white chocolate mousse. The key lime and mango mousse were a bit too sour and citrusy. The flavors and ingredients weren't the richest but this could be the ideal place for a quick catch-up on work or to read. The café was homey and quiet the both times I paid a visit.",0,1,3,0,"['https://s3-media1.fl.yelpcdn.com/bphoto/bUNntTQa9MWsR-M9wFS0qw/348s.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/rBfuYlLkGt18kLjDp_AURg/168s.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/nNPKFE0VbM3xwyGCTzl0oQ/168s.jpg']",[],elite,https://www.yelp.com/user_details?userid=U11j0md4DV59nXD6kdb0KA,168,4058,453
Brittney L.,1/20/2014,3,"McHenry, IL","I came here specifically to try their version of the ""cronut"". I was really disappointed that they didn't have any at all, even though they are listed on their website menu. Instead, we tried the Spanish sandwich. It was very tasty - I had no idea that figs could taste that good on a sandwich! The bread was too hard and chewy though. My jaw was a little achy after finishing half the sandwich. We tried two of the macaroons and they were pretty tasty. The service was okay - the girl wasn't rude but she also wasn't friendly either, she was just kinda there.",0,0,0,0,[],[],not elite,https://www.yelp.com/user_details?userid=ikhEevCIqCJRF8hllQAa5Q,0,2,13
Dina F.,1/11/2014,5,"Chicago, IL",I hope they reopen the Logan Square store in a different location in Logan Square. They will be missed! They fill a need for fresh bread and grand pastries. I'm very depressed I can not get my crepe fix nor the best chocolate croissants in Chicago.,0,1,1,0,[],[],not elite,https://www.yelp.com/user_details?userid=_4qel2jo1cSS3lUl29s4Bg,43,86,87
Alexander L.,1/1/2014,2,"Brooklyn, NY","I got the cosmo sandwich which was actually pretty good, but the crepe's seem like it was more of a novelty. There was nothing delicate or particularly good about it. GF ended up eating the filling and the macaroons were just bad. From the bite I took, it was as if they were old/stale macaroons. I'm happy I ended up ordering the sandwich.",1,1,0,1,[],[],elite,https://www.yelp.com/user_details?userid=NeVJULvjNMzbWGZJf7XU0w,354,82,412
Nancy P.,12/25/2013,2,"New York, NY",We stayed in the area and passed by on the way to public transportation.  We decided to stop in for some breakfast because my gf wanted crepes.l ordered the traditional and the gf got the Logan. The bf got the Cosmo sandwich. The crepes were thick and clumsy. The ratio of the filling to crepe was off. We just ended up eating just the filling. The bf's sandwich was good in comparison. I also got a chocolate macaron. It was definitely not fresh. The cookie portion was soft and soggy. The filling was greasy. What a disappointment.,1,0,0,0,[],[],elite,https://www.yelp.com/user_details?userid=5RHa6ARjqHnjkk2puc5y_w,395,236,600
Margot Wanders K.,12/8/2013,3,"Chicago, IL","I wish I didn't find out that they sell crazy macaroons. Ahh my addiction! I just stopped by out of curiosity today.. I saw that they had a fun crepe station. But I didn't end up eating crepe; I don't remember the names of the pastries I bought but they all looked like madeleines of different flavors and they were pretty good.I probably will not be inclined to spend my sundays here to draw or read and relax, because it felt a little busy / crammed. However, I'll surely be dropping by whenever my sweet tooth is going out of control.",0,0,0,0,[],[],not elite,https://www.yelp.com/user_details?userid=iNVsoBLrwukNiQdWGbGSrg,0,0,11
Christa Lei S.,12/8/2013,4,"San Francisco, CA","I come here a lot because I'm addicted to their salmon sandwich. The prices here are a little expensive for me to come everyday, but I really do love their food here. Most of the sandwiches are great, but I always come back to that salmon sandwich... yum :) The cronuts and macarons are great-- desserts in general are really great here. I wouldn't get their ciabatta again (even though that's what their salmon sandwich is made out of) because it's not dense enough for my taste. But I do like their baguettes. It's pretty pricey, but ultimately worth the quality of food.",3,1,2,1,[],[],elite,https://www.yelp.com/user_details?userid=qHhIOpSB9q2E6JmWbzV0BA,323,25,314
Rachel O.,11/21/2013,5,"Chicago, IL",Friendly staff and great service.  Everything was so fresh.  Sandwiches are great and pair creative ingredients. Great pastries and bread!,0,0,0,0,[],[],not elite,https://www.yelp.com/user_details?userid=nbp31zZ6OW1XEHXDcrauwA,78,0,49
H G.,11/14/2013,4,"Chicago, IL","I'm probably a year late in writing this review, but the awesome memory remains. It was another day, another random stop with my sister. We were rushing down Belmont to try to catch a Red line train, but we had to pause for the peculiar. There's a French bakery on Belmont? Eh?We hesitated to go in, but the door was wide open. There was an L-shaped pastry case and a persuasive, jovial French man behind it facing the entryway. He was explaining the shop, how they just opened, ""freshly-baked"", and etc. to another customer. The setup was almost as good as a classic, walk-up bakery window.Meanwhile, my sister and I had laser focus on the same thing... the MACARONS ($1.50 each). We decided to purchase a pistachio one to share and quickly eat in the store. The table seating wasn't comfortable, but any annoyances melted away because the macaron instantly became the focus of unadulterated delight. The slightly crispy outside and melt-in-your-mouth sweet goodness was awesome. Seriously, I think time stopped.Then, two other staffers encouraged us to taste the bread before we left. I'm so glad that we didn't pass up that opportunity either. The bite of the PARMESAN CIABATTA ($4 full loaf, $2 half loaf) was delicious. I decided that this was how bread should taste. What crap had I been buying? Even bread I'd made didn't taste as good. Was it a fluke? I don't know. Yet the first experience was enough for me to put La Boulangerie Cafe on the ""will return"" list to find out.",0,1,1,0,[],[],not elite,https://www.yelp.com/user_details?userid=LHQl_FzGgWJFsnTmAVqEYg,0,23,95
Marc R.,11/13/2013,4,"Portland, OR","Located right in the thick of things on Belmont near the EL stop, this place has a great location. The bread was excellent (baguettes) and the cronuts were good and the guy working behind the counter was nice, but not ""welcome to McDonald's"" or Stripper nice, but he was cool, left us alone, and did what I expected - thanks man.The cronuts were awesome. I doubt I would get them again - not really my thing. The bread is amazing. If you are getting home from work and want some great bread for a dinner party or to make excellent sandwiches this is a go-to spot in the neighborhood for sure.  They seem to be getting into Crepes (and have given up a lot of floor space for the project) so I hope to try these next time I venture in.",1,0,0,0,[],[],elite,https://www.yelp.com/user_details?userid=RkWYdiLCzKXM0EcQjAySfA,231,196,887
Jamie T.,10/8/2013,1,"Chicago, IL","I came here once before and swooned over the macarons so I went this morning to get some equally delicious pastries for my anniversary dinner tonight. I could not have been more disappointed.  Since the salesperson couldn't tell which tart was ginger and which was lemon, she cut one to taste to check it out.  She tasted as well and the look on her face told me she agreed that it had absolutely no flavor at all, besides the overly sweet and unfortunately granulated meringue on top.   I didn't order the Paris Brest, which I usually love, because it also looked burnt, dry, and the should-be praline pastry cream appeared to be a dark and burnt gloppy mess. The canele I bought was old-tasting, not at all custardy, and not caramelized as it should be...it was just plain burnt.   I literally spit it out.   Save your money, and head to Floriole or Bad Wolf instead.",0,0,1,0,[],[],not elite,https://www.yelp.com/user_details?userid=aACnm7GikuRYitATpO8lSA,54,0,3
D A.,9/20/2013,4,"Studio City, CA",amazing french sandwiches!!  (although a little expensive).,1,0,0,0,[],[],not elite,https://www.yelp.com/user_details?userid=-_QlnqOO3SBm_cUQQ-eJGA,0,6,100
Mary H.,8/20/2013,1,"Chicago, IL","Very rude staff, i was so excited to try the imitation cronut, as soon as I walked in I asked for the half donut half croissant pastry, they immediately looked at each other and laughed in a awkward way. I bought the vanilla & plain. My friend asked for an eclair and wouldn't sell us one unless we purchased 3 x $3.50 each I think. I refused to purchase the eclair, pissed me off b/c they were forcing me to buy 3 wtf??Btw, cronut/dossiant/crognut whatever they call them was so greasy and not properly made & the dough wasn't proofed right. Yuck! Seriously yuck!",0,0,8,0,[],[],not elite,https://www.yelp.com/user_details?userid=Aw2wm30tIc7LvlQhZIv4ug,4,22,33
Sandi Y.,8/14/2013,2,"Palatine, IL","Just had a terrible experience. I was trying to order crognets for my husband's birthday. The phone number does not work for this store (been trying to call for the past 4 days), and so I tried to order through the ""order now"" email address for this location online. The manager called back and said I could place my order via her cell or personal email address for Wed at a specific time. Seemed simple. I emailed to confirm my order, and left two messages on her cell without a response trying to confirm my order was received. I went to the store to see if my order was there for the day she said I could order for and there was no order AND it was not the right location either. Apparently, the order now email is the same for both locations. I gave up. I live 45 min away and was not about to drive another 20 minutes to the other location.",0,0,3,0,[],[],not elite,https://www.yelp.com/user_details?userid=0HIC8NQ39BNCUN5p0dTxOA,2,0,1
Sawyer L.,8/14/2013,4,"Chicago, IL","What a pleasant surprise! It's about time a French bakery opened in Lakeview. La Boulangerie is in a beautifully renovated storefront just west of Ann Sather on Belmont featuring French baguette sandwiches, eclaires, tarts, maccarons, freshly baked authentic Parisian baguettes, and coffee. From the street, you can see the baguettes spread across the back wall of the shop and you can smell the bread baking during Baguette hour. I could not help myself from walking in. Open not even a week when I visited, this bakery/cafe serves Metropolis, Intelligentsia, and Julius Minel with its bake goods. How marvelous that Lakeview East residents can buy croissants, brioche, Madeline's, and a dozen different breads so close to home. They serve samples, so let your curiosity lead you inside after your evening commute!",1,0,0,0,[],[],not elite,https://www.yelp.com/user_details?userid=NAveOLf6TNxea7A0ZxRnTA,55,0,16
Utsa S.,8/11/2013,4,"Chicago, IL","A pretty little place with great sandwiches. The taste is proof that the quality of ingredients is topnotch. I started coming here for sandwiches more than going to a subway, that in my view serves the same quantity of food at a similar price . I also like their bread and the Madeline's. But I just absolutely love their coffee. I have been served within 6-8 minutes and have always had a nice experience. However I do not like the fact that their price list does not indicate the prices for coffees and only a price range for sandwiches rather than the actual price.Will recommend.",0,0,1,0,[],[],not elite,https://www.yelp.com/user_details?userid=4VFphwS5WrqO7GDggq3G3Q,1,0,19
Mary L.,8/10/2013,5,"Lakeview, Chicago, IL","So yummy! My new dessert spot! I got macaroons, Carmel chocolate peanut butter tart, and bread. Some for myself and some for Mother's Day. I fell in love with the chocolate macaroon and the bakery. The baker was super nice and the patrons made friendly small talk. Overall good experience!",0,0,0,0,[],[],not elite,https://www.yelp.com/user_details?userid=lottUvfGKtIb4WX1Jfqc1g,7,7,15
Sneha P.,7/22/2013,4,"San Francisco, CA","Excellent sandwiches. I had the Spanish. The bread was good, and the combination of meat/greens/cheese was perfect. Great food, decent price. I'll take it to-go next time. The cafe latte was decent. The water cooler they had actually had delicious water (lemon-flavored). I know, it's strange to say the free water was yummy, but it was! My complaints would include the air conditioning (didn't work so well in 90+ degree weather). We purposely chose a spot right by a vent, and it was better. The service was slow. It was ok since we weren't in a hurry, but seriously, I'm taking things to-go next time around.",1,0,0,0,[],[],not elite,https://www.yelp.com/user_details?userid=PcEA6B2wN1j0ejKzSlSOzw,62,1,345
Izzy N.,"7/20/2013
            





Updated review",1,"Portland, OR","It's hot outside AND inside albeit a fan blowing inside making it still very warm, with flies flying around... I should have known better and turned my ass around,  walking out. But nooooo I wanted a croissant and decided to be a bit optimistic and positive. *sigh* My snobby side from within asked: What is this, a ghetto asian market? Minus the stank? Since flies were buzzing around the couple of small croissants that was left, I thought I'd try a crognut. Their version of the cronut. Service was indifferent and I had to ask for a bag. Do you mind? I don't exactly want to walk down belmont towards broadway in 90 degree weather with a sugary pastry exposed to the sun, melting down into a syrupy mess. Does one not know that about sugar and heat, working in a bakery?! So Stupid. I also sampled a key lime macaron which was regrettable. Read: I totally regretted swallowing. If I wasn't a lady I'd spit it out ASAP. Dry heave it all out. It tasted really old and just.. nasty, not very key lime-ish either. Just tasted very stale with an old, musty taste in my mouth. Nice. I'd want my customers to sample that too, an awful tasting product. That'll make 'em swoon.The crognut; was it worth 5 bucks? HELL No. It was very average and didn't taste very fresh. Glorified, fried croissant in the shape of a donut if you ask me. Don't waste your time, it's not all that. If you're still curious, take a 5 dollar bill out and put a lighter to it and watch it burn.. that's what it'll feel like after you finish this pastry.Hot and stuffy bakery with barely mediocre goods and zombie service? Dead to me.",1,6,13,11,[],"{'stars': 3, 'review_date': '10/12/2012\n            \nPrevious review', 'review_text': ""My friend thought we'd check this place out before we ran an errand.. it's new and the ordering and waiting process is kind of a clusterfuck, the employees, lukewarm. People crowding around where the register is at while waiting for their order and you just have to start pushing your way through to pay after pointing out what you want from the sweets up in front on the side. There's very little seating inside aka two small tables and there is no trash can inside if you are able to eat in, which we did... weird. So we took our trash from the bakery and walked down belmont to discard it. They have all kinds of croissants, sandwiches, overpriced nutella, and some good looking sweets. I tried a pistachio, caramel, and pumpkin macaron. The Pistachio was by far the best.. very good and chewy. I didn't like that it looks like they use a ton of food coloring because these are really bright, intensely colored macarons. I also tried a caramel cream puff with a pumpkin custardy cream inside. It's pretty good, I like the custard like filling because it reminds me of my much loved vanilla cream puffs from Lanvin, a french-vietnamese bakery in Portland. My friend's sandwich looked kind of good. I'm not particularly enticed to get one though. The bottom part of the bread is kinda badly burnt so she spent most of her time trying to tearing/scraping it off. Tsk Tsk."", 'review_feedback': {'review_type': ['Useful', 'Funny', 'Cool'], 'review_count': ['3', '3', '3']}}",not elite,https://www.yelp.com/user_details?userid=FyaI7g6aIMBYeMQHLGqPXg,678,413,892
